name,state,latitude,longitude,population
Royse City,TX,32.97512,-96.33248,11465
Royston,GA,34.28705,-83.11015,2574
Rozvell,CA,38.75212,-121.28801,130269
Rozvil,CA,38.75212,-121.28801,130269
Rozvill,CA,38.75212,-121.28801,130269
Rubidoux,CA,33.99613,-117.40560,34280
Rubribaculum,LA,30.44332,-91.18747,227470
Ruch,OR,42.24631,-123.03486,840
Ruckersville,VA,38.23319,-78.36917,1141
Rugby,ND,48.36889,-99.99625,2846
Rugby,NY,40.65371,-73.93042,178464
Ruidoso,NM,33.33175,-105.67304,7739
Ruidoso Downs,NM,33.32897,-105.60443,2586
Rule,TX,33.18454,-99.89371,619
Ruleville,MS,33.72595,-90.55148,2790
Rumford,ME,44.55367,-70.55090,4218
Rumney,NH,43.80535,-71.81258,1576
Rumson,NJ,40.37205,-73.99903,6926
Runaway Bay,TX,33.16789,-97.87837,1408
Runge,TX,28.88331,-97.71305,1062
Runnells,IA,41.51110,-93.35743,516
Runnemede,NJ,39.85234,-75.06795,8381
Running Springs,CA,34.20779,-117.10920,4862
Rupert,ID,42.61908,-113.67723,5705
Rupert,VT,43.25980,-73.22289,700
Rupert,WV,37.96317,-80.68953,932
Rural Hall,NC,36.24042,-80.29338,3126
Rural Hill,TN,36.11400,-86.52000,2007
Rural Retreat,VA,36.89373,-81.27593,1485
Rural Valley,PA,40.79923,-79.31448,850
Ruscisilva,CA,34.09834,-118.32674,167664
Rush,NY,42.99590,-77.64556,3478
Rush City,MN,45.68551,-92.96549,3072
Rush Springs,OK,34.78257,-97.95698,1275
Rushford,MN,43.80830,-91.75293,1712
Rushford Village,MN,43.80663,-91.79154,808
Rushmere,VA,37.06681,-76.67635,1018
Rushsylvania,OH,40.46144,-83.66993,502
Rushville,IL,40.12116,-90.56318,2972
Rushville,IN,39.60921,-85.44636,6077
Rushville,NE,42.71832,-102.46406,850
Rushville,NY,42.76007,-77.22637,665
Rusk,TX,31.79601,-95.15022,5618
Ruskin,FL,27.72086,-82.43315,17208
Russell,GA,33.97872,-83.70017,1203
Russell,IA,40.98195,-93.19854,537
Russell,KS,38.89527,-98.86103,4534
Russell,KY,38.51730,-82.69766,3260
Russell,MA,42.18981,-72.85926,786
Russell,PA,41.94145,-79.13505,1408
Russell Gardens,NY,40.78121,-73.72458,951
Russell Springs,KY,37.05618,-85.08857,2511
Russells Point,OH,40.47116,-83.89272,1360
Russellton,PA,40.61146,-79.83700,1440
Russellville,AL,34.50787,-87.72864,9847
Russellville,AR,35.27842,-93.13379,29166
Russellville,KY,36.84532,-86.88722,7056
Russellville,MO,38.51170,-92.44019,802
Russellville,OH,38.86646,-83.78687,543
Russia,OH,40.23449,-84.40939,656
Russiaville,IN,40.41754,-86.27138,1098
Rustburg,VA,37.27681,-79.10085,1431
Rustdorp,NY,40.69149,-73.80569,216866
Ruston,LA,32.52321,-92.63793,22340
Ruston,WA,47.29926,-122.50818,798
Ruther Glen,VA,37.92875,-77.45582,0
Rutherford,NJ,40.82649,-74.10681,18690
Rutherford,PA,40.26898,-76.76803,4303
Rutherford,TN,36.12757,-88.98590,1109
Rutherford College,NC,35.74846,-81.52259,1341
Rutherfordton,NC,35.36929,-81.95677,4182
Ruthven,IA,43.12913,-94.89915,704
Rutland,MA,42.36954,-71.94813,2111
Rutland,VT,43.61062,-72.97261,15824
Rutland,WI,42.87889,-89.35012,2060
Rutledge,GA,33.62595,-83.61239,793
Rutledge,PA,39.90178,-75.32852,795
Rutledge,TN,36.28092,-83.51490,1187
Ryan,OK,34.02010,-97.95754,789
Rychmand,CA,37.93576,-122.34775,109708
Rychmand,VA,37.55376,-77.46026,226610
Rydal,GA,34.33537,-84.71549,4087
Rye,NH,43.01342,-70.77089,5277
Rye,NY,40.98065,-73.68374,16046
Rye Brook,NY,41.01926,-73.68346,9611
Ryers,PA,40.06372,-75.08712,8015
Ryland Heights,KY,38.95756,-84.46300,1042
Rynas,NV,39.52963,-119.81380,264165
SAC,CA,38.58157,-121.49440,524943
SAN,CA,32.71571,-117.16472,1404452
SAT,TX,29.42412,-98.49363,1526656
SAV,GA,32.08354,-81.09983,147780
SBD,CA,34.10834,-117.28977,216108
SBN,IN,41.68338,-86.25001,101516
SBT,CA,34.10834,-117.28977,216108
SCF,AZ,33.50921,-111.89903,236839
SCK,CA,37.95770,-121.29078,305658
SDF,KY,38.25424,-85.75941,624444
SEA,WA,47.60621,-122.33207,780995
SF,CA,37.77493,-122.41942,827526
SFO,CA,37.77493,-122.41942,827526
SFY,MA,42.10148,-72.58981,154341
SGF,MO,37.21533,-93.29824,170188
SHV,LA,32.52515,-93.75018,187593
SJC,CA,37.33939,-121.89496,997368
SLC,UT,40.76078,-111.89105,215548
SLE,OR,44.94290,-123.03510,175535
SMX,CA,34.95303,-120.43572,105093
SNA,CA,33.74557,-117.86783,310227
SNS,CA,36.67774,-121.65550,157380
SPG,FL,27.77086,-82.67927,257083
SPI,IL,39.80172,-89.64371,114394
SPS,TX,33.91371,-98.49339,104710
STL,MO,38.62727,-90.19789,279695
STS,CA,38.44047,-122.71443,178127
SUU,CA,38.24936,-122.03997,112970
SYR,NY,43.04812,-76.14742,144142
Sabattus,ME,44.11980,-70.10755,4694
Sabetha,KS,39.90222,-95.80082,2585
Sabin,MN,46.77968,-96.65313,551
Sabina,OH,39.48867,-83.63687,2534
Sabinal,TX,29.31746,-99.46644,1717
Sabula,IA,42.07113,-90.17402,552
Sac City,IA,42.42220,-94.98971,2144
Sacaton,AZ,33.07672,-111.73930,2672
Sachse,TX,32.97623,-96.59527,24554
Sackets Harbor,NY,43.94617,-76.11909,1490
Saco,ME,43.50092,-70.44283,19078
Sacramento,CA,38.58157,-121.49440,524943
Sacramento Stad,CA,38.58157,-121.49440,524943
Sacramentum,CA,38.58157,-121.49440,524943
Sacred Heart,MN,44.78690,-95.35168,518
Saddle Brook,NJ,40.89899,-74.09264,13130
Saddle River,NJ,41.03176,-74.10209,3255
Saddle Rock,NY,40.79427,-73.74847,877
Saddlebrooke,AZ,32.53945,-110.90057,12574
Sadieville,KY,38.38924,-84.53744,332
Saegertown,PA,41.71894,-80.14756,973
Safety Harbor,FL,27.99085,-82.69316,17454
Safford,AZ,32.83395,-109.70758,9683
Sag Harbor,NY,40.99788,-72.29258,2282
Sagamore,MA,41.77011,-70.52836,3623
Saginaw,MI,43.41947,-83.95081,49347
Saginaw,TX,32.86013,-97.36391,22079
Saginaw Township North,MI,43.46004,-84.00674,24994
Sahuarita,AZ,31.95758,-110.95565,25707
Saint Agatha,ME,47.24310,-68.31365,834
Saint Agnes,MD,39.27448,-76.67465,574
Saint Albans,ME,44.91006,-69.41005,1909
Saint Albans,VT,44.81088,-73.08319,6918
Saint Albans,WV,38.38565,-81.83624,11044
Saint Andrews,SC,34.04300,-81.10100,21151
Saint Ann,MO,38.72727,-90.38317,13020
Saint Anne,IL,41.02503,-87.71392,1257
Saint Ansgar,IA,43.37830,-92.91881,1107
Saint Anthony,ID,43.96630,-111.68218,3542
Saint Anthony,MN,45.02052,-93.21800,8226
Saint Augusta,MN,45.47858,-94.15415,3317
Saint Augustine,FL,29.89469,-81.31452,12975
Saint Augustine Beach,FL,29.85053,-81.26535,6176
Saint Augustine Shores,FL,29.81080,-81.31035,7359
Saint Augustine South,FL,29.84249,-81.31448,4998
Saint Bernard,OH,39.16700,-84.49855,4368
Saint Bernice,IN,39.70920,-87.52141,646
Saint Bonaventure,NY,42.08034,-78.47502,2044
Saint Bonifacius,MN,44.90552,-93.74746,2283
Saint Charles,CO,39.73915,-104.98470,729019
Saint Charles,IA,41.28833,-93.80939,653
Saint Charles,MD,38.60317,-76.93858,36376
Saint Charles,MI,43.29697,-84.14053,2054
Saint Charles,MN,43.96941,-92.06433,3735
Saint Charles,MO,38.78394,-90.48123,65794
Saint Clair,MI,42.82087,-82.48602,5485
Saint Clair,MN,44.08191,-93.85773,868
Saint Clair,MO,38.34533,-90.98097,4724
Saint Clair,PA,40.72065,-76.19105,3004
Saint Clair Shores,MI,42.49698,-82.88881,59715
Saint Clairsville,OH,40.08063,-80.90009,5184
Saint Cloud,FL,28.24890,-81.28118,35183
Saint Cloud,MN,45.56080,-94.16249,65842
Saint Croix,IN,38.22395,-86.58637,0
Saint Croix Falls,WI,45.40996,-92.63965,2133
Saint David,AZ,31.90425,-110.21424,1699
Saint David,IL,40.49337,-90.04873,589
Saint Dennis,KY,38.18840,-85.84580,9177
Saint Edward,NE,41.57001,-97.86589,705
Saint Elmo,IL,39.02727,-88.84811,1426
Saint Francis,KS,39.77222,-101.79990,1329
Saint Francis,ME,47.17115,-68.88976,600
Saint Francis,MN,45.38691,-93.35940,7218
Saint Francis,SD,43.14445,-100.90515,709
Saint Francis,WI,42.96752,-87.87758,9365
Saint Francisville,IL,38.59116,-87.64669,697
Saint Francisville,LA,30.77990,-91.37650,1765
Saint Gabriel,LA,30.25770,-91.09927,6677
Saint George,FL,28.05641,-82.72788,2709
Saint George,KS,39.19111,-96.42028,639
Saint George,ME,44.01647,-69.19893,2682
Saint George,MO,38.53672,-90.31484,1337
Saint George,SC,33.18600,-80.57565,2084
Saint George,UT,37.10415,-113.58412,72897
Saint Hedwig,TX,29.41440,-98.20001,2094
Saint Helen,MI,44.36363,-84.41029,2668
Saint Helena,CA,38.50519,-122.47026,5814
Saint Helens,OR,45.86400,-122.80649,12883
Saint Henry,OH,40.41755,-84.63968,2427
Saint Ignace,MI,45.86614,-84.72751,2452
Saint Ignatius,MT,47.31993,-114.09400,842
Saint Jacob,IL,38.71394,-89.76815,1098
Saint James,LA,29.98187,-90.83176,828
Saint James,MD,39.56260,-77.75805,2953
Saint James,MN,43.98246,-94.62692,4605
Saint James,MO,37.99726,-91.61432,4216
Saint James,NC,33.92934,-78.11638,3165
Saint James,NY,40.87899,-73.15678,13338
Saint James City,FL,26.49758,-82.07843,3784
Saint Jo,TX,33.69483,-97.52252,1043
Saint John,IN,41.45004,-87.47004,14850
Saint John,KS,38.00224,-98.76009,1295
Saint John,MO,38.71484,-90.34627,6584
Saint John,WA,47.09156,-117.58186,537
Saint Johns,AZ,34.50587,-109.36093,3480
Saint Johns,MI,43.00114,-84.55915,7865
Saint Johns,MO,38.71338,-90.34317,7690
Saint Johnsbury,VT,44.41922,-72.01509,6193
Saint Johnsville,NY,42.99813,-74.68292,1732
Saint Joseph,IL,40.11170,-88.04170,3967
Saint Joseph,LA,31.91849,-91.23345,1176
Saint Joseph,MI,42.10976,-86.48002,8365
Saint Joseph,MN,45.56496,-94.31833,6534
Saint Joseph,MO,39.76861,-94.84663,76780
Saint Joseph,TN,35.03619,-87.50669,782
Saint Joseph,WI,43.78552,-91.04180,503
Saint Joseph's,IN,41.68338,-86.25001,101516
Saint Josephs,MD,39.28535,-76.67516,1594
Saint Lawrence,PA,40.32704,-75.87187,1809
Saint Leo,FL,28.33723,-82.25842,1340
Saint Leon,IN,39.29200,-84.95801,678
Saint Leonard,MD,38.47429,-76.50634,742
Saint Lewis,MO,38.62727,-90.19789,279695
Saint Libory,IL,38.36255,-89.70982,615
Saint Louis,MI,43.40836,-84.60667,7482
Saint Louis,MO,38.62727,-90.19789,279695
Saint Louis City,MO,38.62727,-90.19789,279695
Saint Louis Park,MN,44.94830,-93.34801,45250
Saint Lucie,FL,27.48948,-80.33977,590
Saint Maries,ID,47.31435,-116.56267,2402
Saint Martin,MS,30.43798,-88.86809,7730
Saint Martins,MO,38.59420,-92.33713,1140
Saint Martinville,LA,30.12520,-91.83345,6114
Saint Mary-of-the-Woods,IN,39.51087,-87.46724,797
Saint Marys,KS,39.19416,-96.07110,2627
Saint Marys,OH,40.54227,-84.38940,8332
Saint Marys,PA,41.42784,-78.56086,13070
Saint Marys,WV,39.39174,-81.20511,1860
Saint Matthews,KY,38.25285,-85.65579,17472
Saint Matthews,SC,33.66488,-80.77787,2021
Saint Meinrad,IN,38.17117,-86.80916,706
Saint Michael,MN,45.20996,-93.66496,16399
Saint Michaels,AZ,35.64474,-109.09565,1443
Saint Michaels,MD,38.78512,-76.22439,1029
Saint Nazianz,WI,44.00805,-87.92231,783
Saint Paris,OH,40.12839,-83.95966,2089
Saint Paul,IN,39.42810,-85.62831,1031
Saint Paul,KS,37.51894,-95.17331,629
Saint Paul,MN,44.94441,-93.09327,303176
Saint Paul,MO,38.86144,-90.74179,1829
Saint Paul,NE,41.21473,-98.45812,2290
Saint Paul,TX,33.04123,-96.55027,1066
Saint Paul,VA,36.90538,-82.31098,970
Saint Paul Park,MN,44.84219,-92.99132,5279
Saint Pauls,NC,34.80655,-78.97114,2035
Saint Pete,FL,27.77086,-82.67927,257083
Saint Pete Beach,FL,27.72531,-82.74121,9346
Saint Peter,MN,44.32358,-93.95801,11196
Saint Peter,WI,43.83638,-88.34149,1489
Saint Peters,MO,38.80033,-90.62651,52575
Saint Petersburg,FL,27.77086,-82.67927,257083
Saint Pol,MN,44.94441,-93.09327,303176
Saint Regis Park,KY,38.22674,-85.61663,1454
Saint Robert,MO,37.82810,-92.17767,4340
Saint Rose,LA,29.94687,-90.32313,8122
Saint Simon Mills,GA,31.17079,-81.40732,13915
Saint Simons Island,GA,31.15051,-81.36954,13000
Saint Stephen,MN,45.70274,-94.27444,851
Saint Stephen,SC,33.40433,-79.92174,1697
Saint Stephens,NC,35.76458,-81.27314,8759
Saint Thomas,PA,39.91759,-77.79777,0
Saint-Louis,MO,38.62727,-90.19789,279695
Sainte Genevieve,MO,37.98144,-90.04178,4410
Sakramenta,CA,38.58157,-121.49440,524943
Sakramentas,CA,38.58157,-121.49440,524943
Sakramento,CA,38.58157,-121.49440,524943
Sakraments,CA,38.58157,-121.49440,524943
Sakraminto,CA,38.58157,-121.49440,524943
Saks,AL,33.69871,-85.83969,10744
Salado,TX,30.94713,-97.53862,2140
Salamanca,NY,42.15784,-78.71503,5586
Salamatof,AK,60.61538,-151.31944,980
Salcha,AK,64.52399,-146.90210,1095
Sale Creek,TN,35.38229,-85.10884,2845
Salem,AR,34.62898,-92.55822,2607
Salem,CT,41.49038,-72.27536,4183
Salem,IL,38.62699,-88.94562,7287
Salem,IN,38.60561,-86.10109,6217
Salem,KY,37.06896,-84.98551,746
Salem,MA,42.51977,-70.89552,42869
Salem,MO,37.64560,-91.53598,4992
Salem,NC,35.69874,-81.69704,2218
Salem,NH,42.78842,-71.20089,29549
Salem,NJ,39.57178,-75.46714,4894
Salem,NM,32.70758,-107.21308,942
Salem,NY,43.17230,-73.32761,929
Salem,OH,40.90089,-80.85675,12003
Salem,OR,44.94290,-123.03510,175535
Salem,SD,43.72415,-97.38895,1325
Salem,UT,40.05301,-111.67354,7475
Salem,VA,37.29347,-80.05476,25432
Salem,WI,42.55474,-88.11092,11416
Salem,WV,39.28287,-80.55899,1551
Salem (Oregon),OR,44.94290,-123.03510,175535
Salem Heights,OH,39.07173,-84.37827,3839
Salemas,OR,44.94290,-123.03510,175535
Salems,OR,44.94290,-123.03510,175535
Salida,CA,37.70576,-121.08494,13722
Salida,CO,38.53472,-105.99890,5467
Salina,KS,38.84028,-97.61142,47813
Salina,OK,36.29287,-95.15330,1384
Salina,UT,38.95774,-111.85993,2521
Salinae,CA,36.67774,-121.65550,157380
Salinas,CA,36.67774,-121.65550,157380
Saline,MI,42.16671,-83.78161,9100
Salineville,OH,40.62256,-80.83786,1273
Salisbury,MA,42.84176,-70.86061,4869
Salisbury,MD,38.36067,-75.59937,32899
Salisbury,MO,39.42392,-92.80158,1561
Salisbury,NC,35.67097,-80.47423,34017
Salisbury,NH,43.38008,-71.71702,1211
Salisbury,NY,40.74566,-73.56013,12093
Salisbury,PA,39.75286,-79.08086,697
Salisbury,VT,43.89645,-73.09984,1131
Salisbury Mills,NY,41.43065,-74.11903,536
Salix,PA,40.30008,-78.76530,1149
Sallaga Urbo,UT,40.76078,-111.89105,215548
Sallisaw,OK,35.46037,-94.78745,8596
Salmon,ID,45.17575,-113.89590,3036
Salmon Brook,CT,41.95649,-72.79537,2324
Salmon Creek,WA,45.71067,-122.64899,19686
Salome,AZ,33.78114,-113.61465,1530
Salt Creek,CO,38.23839,-104.58713,587
Salt Lake,UT,40.76078,-111.89105,215548
Salt Lake Ceety,UT,40.76078,-111.89105,215548
Salt Lake City,UT,40.76078,-111.89105,215548
Salt River,AZ,33.44838,-112.07404,1650070
Salt-Lejk-Siti,UT,40.76078,-111.89105,215548
Saltillo,MS,34.37649,-88.68172,5004
Saltillo,TN,35.37785,-88.20948,505
Salton City,CA,33.29865,-115.95611,3763
Saltsburg,PA,40.48646,-79.45143,837
Saltville,VA,36.88150,-81.76206,2031
Saluda,NC,35.23623,-82.34928,707
Saluda,SC,34.00152,-81.77205,3596
Saluda,VA,37.60597,-76.59495,769
Salunga,PA,40.10093,-76.42469,2695
Salyersville,KY,37.75259,-83.06878,1816
Sam Rayburn,TX,31.06408,-94.03575,1181
Sammamish,WA,47.64177,-122.08040,52253
Samoset,FL,27.46948,-82.54149,3854
Samson,AL,31.11295,-86.04605,1928
Samsula-Spruce Creek,FL,29.04932,-81.06192,5047
San Andreas,CA,38.19603,-120.68049,2783
San Angelo,TX,31.46377,-100.43704,99893
San Anselmo,CA,37.97465,-122.56164,12653
San Antonijus,TX,29.42412,-98.49363,1526656
San Antonio,FL,28.33611,-82.27453,1308
San Antonio,TX,29.42412,-98.49363,1526656
San Antonio (Texas),TX,29.42412,-98.49363,1526656
San Antonio Heights,CA,34.15556,-117.65644,3371
San Antonio de Bejar,TX,29.42412,-98.49363,1526656
San Antonito,NM,35.16310,-106.34752,985
San Antoniyo,TX,29.42412,-98.49363,1526656
San Ardo,CA,36.02052,-120.90518,517
San Augustine,TX,31.52990,-94.10603,2009
San Benito,TX,26.13258,-97.63110,24496
San Bernandino,CA,34.10834,-117.28977,216108
San Bernardino,CA,34.10834,-117.28977,216108
San Bruno,CA,37.63049,-122.41108,43185
San Carlos,AZ,33.34588,-111.85070,4103
San Carlos,CA,37.50716,-122.26052,29931
San Carlos,TX,26.29563,-98.07195,3130
San Carlos Park,FL,26.46730,-81.80147,16824
San Casme del Tucson,AZ,32.22174,-110.92648,542629
San Chose,CA,37.33939,-121.89496,997368
San Choze,CA,37.33939,-121.89496,997368
San Clemente,CA,33.42697,-117.61199,65526
San Diegas,CA,32.71571,-117.16472,1404452
San Diego,CA,32.71571,-117.16472,1404452
San Diego,TX,27.76391,-98.23890,4368
San Diego Country Estates,CA,33.00671,-116.78364,10109
San Diegu,CA,32.71571,-117.16472,1404452
San Dijego,CA,32.71571,-117.16472,1404452
San Dimas,CA,34.10668,-117.80673,34630
San Diyego,CA,32.71571,-117.16472,1404452
San Elizario,TX,31.58511,-106.27276,8999
San Felipe,TX,29.79301,-96.10079,793
San Felipe Pueblo,NM,35.43392,-106.44669,2404
San Felipe de Neri,NM,35.08449,-106.65114,564559
San Fernando,CA,34.28195,-118.43897,24931
San Francisco,CA,37.77493,-122.41942,827526
San Francisco Xavier,NM,35.08449,-106.65114,564559
San Francisco de Albuquerque,NM,35.08449,-106.65114,564559
San Franciscu,CA,37.77493,-122.41942,827526
San Francisko,CA,37.77493,-122.41942,827526
San Fransisco,CA,37.77493,-122.41942,827526
San Fransiskas,CA,37.77493,-122.41942,827526
San Fransisko,CA,37.77493,-122.41942,827526
San Frantzisko,CA,37.77493,-122.41942,827526
San Gabriel,CA,34.09611,-118.10583,40424
San Ildefonso Pueblo,NM,35.89197,-106.11836,524
San Jacinto,CA,33.78391,-116.95864,46951
San Joaquin,CA,36.60662,-120.18904,4022
San Joaquin Hills,CA,33.61169,-117.83672,3176
San Jon,NM,35.10756,-103.32856,203
San Jose,AZ,32.82007,-109.59202,506
San Jose,CA,37.33939,-121.89496,997368
San Jose,IL,40.30560,-89.60288,614
San Jose,NM,36.03919,-106.09808,695
San Jose De Alvarado,CA,37.33939,-121.89496,997368
San Jose De Guadalupe *,CA,37.33939,-121.89496,997368
San Jose i California,CA,37.33939,-121.89496,997368
San Juan,NM,36.05194,-106.06833,592
San Juan,TX,26.18924,-98.15529,36556
San Juan Bautista,CA,36.84551,-121.53800,1961
San Juan Capistrano,CA,33.50169,-117.66255,36454
San Khose,CA,37.33939,-121.89496,997368
San Khoze,CA,37.33939,-121.89496,997368
San Leandro,CA,37.72493,-122.15608,90712
San Leanna,TX,30.14577,-97.81806,536
San Leon,TX,29.48329,-94.92215,4970
San Lorenzo,CA,37.67412,-122.13321,23452
San Luis,AZ,32.48700,-114.78218,31520
San Luis,CO,37.20085,-105.42390,618
San Luis,MO,38.62727,-90.19789,279695
San Luis Obispo,CA,35.28275,-120.65962,47339
San Manuel,AZ,32.59979,-110.63093,3551
San Marcos,CA,33.14337,-117.16614,92931
San Marcos,TX,29.88327,-97.94139,60684
San Marino,CA,34.12140,-118.10646,13464
San Martin,CA,37.08495,-121.61022,7027
San Mateo,CA,37.56299,-122.32553,103536
San Matheo,CA,37.56299,-122.32553,103536
San Miguel,CA,32.71571,-117.16472,1404452
San Miguel,NM,32.15538,-106.73500,1153
San Ntienko,CA,32.71571,-117.16472,1404452
San Pablo,AZ,33.41477,-111.90931,175826
San Pablo,CA,37.96215,-122.34553,30407
San Pablo,MN,44.94441,-93.09327,303176
San Pablo,NM,32.24954,-106.77278,806
San Pasqual,CA,33.09171,-116.95392,2041
San Pedro,CA,33.73585,-118.29229,83556
San Pedro,TX,31.47629,-95.37828,733
San Perlita,TX,26.50118,-97.63971,566
San Phransisko,CA,37.77493,-122.41942,827526
San Rafael,CA,37.97353,-122.53109,59162
San Rafael,NM,35.11254,-107.88256,933
San Ramon,CA,37.77993,-121.97802,76134
San Saba,TX,31.19572,-98.71810,3030
San Simon,AZ,32.26786,-109.22756,165
San Tan Valley,AZ,33.19110,-111.52800,81321
San Xose,CA,37.33939,-121.89496,997368
San Ygnacio,TX,27.04253,-99.44004,667
San Ysidro,NM,32.35093,-106.81112,2090
San-Antonia,TX,29.42412,-98.49363,1526656
San-Antonio,TX,29.42412,-98.49363,1526656
San-Bernardino,CA,34.10834,-117.28977,216108
San-Diego,CA,32.71571,-117.16472,1404452
San-Dieqo,CA,32.71571,-117.16472,1404452
San-Dyega,CA,32.71571,-117.16472,1404452
San-Francisko,CA,37.77493,-122.41942,827526
San-Francyska,CA,37.77493,-122.41942,827526
San-Fransisko,CA,37.77493,-122.41942,827526
San-Joseo,CA,37.33939,-121.89496,997368
San-Khaseh,CA,37.33939,-121.89496,997368
San-Khose,CA,37.33939,-121.89496,997368
San-Mateo,CA,37.56299,-122.32553,103536
San-Xose,CA,37.33939,-121.89496,997368
Sanantonio,TX,29.42412,-98.49363,1526656
Sanatoga,PA,40.24510,-75.59518,8378
Sanborn,IA,43.18164,-95.65557,1385
Sanborn,NY,43.13672,-78.88476,1645
Sanbornton,NH,43.48924,-71.58230,2749
Sanbornville,NH,43.55425,-71.03090,1056
Sanctus Antonius,TX,29.42412,-98.49363,1526656
Sand Hill,PA,40.35954,-76.43163,2496
Sand Lake,MI,44.31918,-83.68470,1412
Sand Point,AK,55.33597,-160.50071,1064
Sand Ridge,NY,43.25590,-76.23021,849
Sand Rock,AL,34.24287,-85.76858,558
Sand Springs,OK,36.13981,-96.10889,19783
Sand Springs,TX,32.28262,-101.35096,835
Sandalfoot Cove,FL,26.33863,-80.18690,16582
Sanders,AZ,35.21641,-109.33371,630
Sanderson,TX,30.14241,-102.39403,837
Sandersville,GA,32.98154,-82.81014,5752
Sandersville,MS,31.78670,-89.03453,721
Sandi-Springs,GA,33.92427,-84.37854,105330
Sandia Heights,NM,35.17699,-106.49141,3193
Sandia Knolls,NM,35.16393,-106.31141,1208
Sandisfield,MA,42.11259,-73.14316,838
Sandjego,CA,32.71571,-117.16472,1404452
Sandoval,IL,38.61560,-89.11423,1230
Sandown,NH,42.92870,-71.18701,5827
Sandpoint,ID,48.27659,-116.55325,7835
Sands Point,NY,40.85177,-73.71874,2752
Sandston,VA,37.52348,-77.31581,7571
Sandstone,MN,46.13106,-92.86742,2768
Sandtown-Winchester,MD,39.30376,-76.64258,6162
Sandusky,MI,43.42030,-82.82966,2596
Sandusky,OH,41.44894,-82.70796,25212
Sandwich,IL,41.64586,-88.62174,7366
Sandwich,MA,41.75900,-70.49392,2962
Sandwich,NH,43.79035,-71.41118,1370
Sandy,OR,45.39734,-122.26148,10644
Sandy,PA,41.10784,-78.77114,1429
Sandy,UT,40.59161,-111.88410,87461
Sandy Creek,NY,43.64424,-76.08603,745
Sandy Hills,UT,40.58106,-111.85077,89575
Sandy Hook,KY,38.08647,-83.12628,630
Sandy Lake,PA,41.34867,-80.08228,652
Sandy Springs,GA,33.92427,-84.37854,105330
Sandy Valley,NV,35.81692,-115.63223,2051
Sanford,CO,37.25834,-105.90474,852
Sanford,FL,28.80055,-81.27312,58111
Sanford,ME,43.43925,-70.77422,20893
Sanford,MI,43.67281,-84.38055,849
Sanford,NC,35.47988,-79.18030,29144
Sanfrancisko,CA,37.77493,-122.41942,827526
Sangaree,SC,33.03545,-80.12787,8220
Sanger,CA,36.70801,-119.55597,24950
Sanger,TX,33.36317,-97.17390,7747
Sangerfield,NY,42.91396,-75.37906,0
Sangerville,ME,45.16478,-69.35644,1320
Sanhose,CA,37.33939,-121.89496,997368
Sanibel,FL,26.44897,-82.02231,7236
Sanita Clarita,CA,34.39166,-118.54259,182371
Sanivejl,CA,37.36883,-122.03635,155805
Sankertown,PA,40.47007,-78.59224,650
Sankta Luiso,MO,38.62727,-90.19789,279695
Sannivejl,CA,37.36883,-122.03635,155805
Sanrajz Mejnor,NV,36.21108,-115.07306,189372
Sanrajz-Mehner,NV,36.21108,-115.07306,189372
Sans Souci,SC,34.87790,-82.42401,7869
Sansom Park,TX,32.80596,-97.40307,4858
Santa Ana,CA,33.74557,-117.86783,310227
Santa Ana Pueblo,NM,35.42892,-106.61892,610
Santa Anna,TX,31.74209,-99.32173,1034
Santa Barbara,CA,34.42083,-119.69819,91842
Santa Clara,CA,37.35411,-121.95524,126215
Santa Clara,NM,32.77952,-108.15032,1638
Santa Clara,TX,29.51190,-98.12140,725
Santa Clara,UT,37.13304,-113.65413,6841
Santa Clara Pueblo,NM,35.96558,-106.08863,1018
Santa Clarita,CA,34.39166,-118.54259,182371
Santa Claus,IN,38.12005,-86.91416,2474
Santa Cruz,CA,36.97412,-122.03080,64220
Santa Fe,NM,35.68698,-105.93780,87505
Santa Fe,TX,29.37801,-95.10576,13037
Santa Fe Springs,CA,33.94724,-118.08535,18026
Santa Klara,CA,37.35411,-121.95524,126215
Santa Klarita,CA,34.39166,-118.54259,182371
Santa Margarita,CA,35.38997,-120.60906,1259
Santa Maria,CA,34.95303,-120.43572,105093
Santa Maria,TX,26.07869,-97.84944,733
Santa Marija,CA,34.95303,-120.43572,105093
Santa Monica,CA,34.01949,-118.49138,93220
Santa Paula,CA,34.35417,-119.05927,30546
Santa Rosa,AZ,32.32368,-112.04125,628
Santa Rosa,CA,38.44047,-122.71443,178127
Santa Rosa,NM,34.93867,-104.68249,2675
Santa Rosa,TX,26.25674,-97.82500,2876
Santa Rosa Beach,FL,30.39603,-86.22883,32459
Santa Roza,CA,38.44047,-122.71443,178127
Santa Susana,CA,34.25700,-118.66900,1037
Santa Teresa,NM,31.85594,-106.63916,4258
Santa Venetia,CA,37.99853,-122.52525,4292
Santa Ynez,CA,34.61443,-120.07987,4418
Santa-Ana,CA,33.74557,-117.86783,310227
Santa-Klara,CA,37.35411,-121.95524,126215
Santa-Klarita,CA,34.39166,-118.54259,182371
Santa-Marija,CA,34.95303,-120.43572,105093
Santa-Mariya,CA,34.95303,-120.43572,105093
Santa-Maryja,CA,34.95303,-120.43572,105093
Santa-Rosa,CA,38.44047,-122.71443,178127
Santa-Roza,CA,38.44047,-122.71443,178127
Santan,AZ,33.17589,-111.79930,883
